gene	out_aug/HAP1_KO1_a_L000/HAP1_KO1_a_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_b_L000/HAP1_KO1_b_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_c_L000/HAP1_KO1_c_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_a_L000/HAP1_P1_a_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_b_L000/HAP1_P1_b_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_c_L000/HAP1_P1_c_L000_gene_featureCounts_only_count_zscoreLog_of.csv_quantile_normalized_RPKM
IL10RB	-1.008056690893303	-0.7605970469267102	-0.8069699184871808	-0.6449109690146407	-0.453541442691656	-0.5556570531908785
SNAI3-AS1	-1.38457315398929	-1.25451399903402	-1.3668170201680918	-1.1656248240237095	-1.1365938472084032	-1.0673360699480243
RP5-972B16.2	-0.21598269123435196	-0.26033901189937875	-0.19566981258502625	0.18378792217008777	0.18894898880255334	0.030400359504819972
HIST1H3J	2.9155493256759692	2.953542915573136	3.0205713631169817	3.348578477217506	3.2882561154167678	3.4013924264560718
DBP	-0.8635503328305209	-0.841600314205523	-0.8657408432589363	-0.5007792116816593	-0.6084447602652864	-0.5480525700507678
CTD-2574D22.7	-0.7608281242140763	-0.9112209123703497	-0.6598301133278175	-0.576859666524092	-0.4568357498894845	-0.3436699927082357
MMP25	-0.6804764676074918	-0.8982868341520893	-0.8026369341183648	-0.5217927485152276	-0.48860544550923013	-0.41385219347787205
SLFN11	0.2400616237105661	0.2502751415879109	0.18759003987581943	0.5639468438377376	0.6609685452978245	0.599544134265582
DAP	1.3557620362609848	1.2902381835950663	1.4836614149605407	1.7900047984882528	1.784031506019265	1.750744100525111
RP11-98D18.3	-0.49839978209868085	-0.4885098535640318	-0.5386623739104315	-0.12441949700520206	-0.24476202208341064	-0.12026796214528512
RP4-798A10.2	-1.197933391894366	-1.1529140586964493	-1.1757327133596032	-0.8881023714046681	-0.9762944614192911	-0.9030446392568728
CCL2	-0.33679585125038686	-0.3498987733630962	-0.46438330711773956	0.05179311162611448	0.019406024781530928	-0.15734081989574772
SH2B2	-0.76004906461759	-0.5704651011705709	-0.7369589835321844	-0.28903340206915984	-0.32400053952634617	-0.45450789040453277
KMT2E-AS1	-0.6455191757145664	-0.6988429283224256	-0.9005572421524995	-0.4797379127234471	-0.2925759580732398	-0.4858209391489586
FOSB	0.9992392874700606	1.104709818199226	1.1162751330744545	1.4299909024050728	1.4868008370811845	1.5064202169721448
TRIM47	-0.37064297572913385	-0.4812159675395651	-0.47508615318308717	0.01737467345677158	-0.16338447667176467	-0.11893385874301267
ALX4	-0.6986961696393672	-0.8193144535745681	-0.7779462982933761	-0.47687179888295056	-0.4388209316409062	-0.3974610817042587
NME4	1.5779868203729648	1.5998839566763636	1.6309107653688404	1.9946240795384294	1.9912176938985955	2.0328813430984
ATP1B2	-0.021141687882324716	0.00206266026534171	-0.10163325099908488	0.2855252875071581	0.3545914437537418	0.3856901405589482
PARD6G	-0.5342787258822744	-0.5294725339628291	-0.5996812902610112	-0.23207526877296952	-0.20566781890731972	-0.1763980156107953
ZNF775	-0.7404465409185401	-0.7756538099936868	-0.851359341134394	-0.5326324502260097	-0.46589595618656887	-0.3963774416562574
RAB3A	-0.2858612753891467	-0.20769827134563268	-0.12607376651498198	0.07474790122240187	0.23419894896172033	0.19613825667449605
MAP3K10	-0.27265156758178205	-0.3284059388492473	-0.381168525360163	-0.019067731344527515	0.05431073025715713	0.0879053034913993
SUSD3	0.44248062331272514	0.4152007582270573	0.5942407687505769	0.92196618072433	0.8980073817851301	0.8386690382530451
CDRT4	-1.254664169700498	-1.2821216495556949	-1.2897373355388788	-1.0847568818237894	-1.0444646910772475	-0.9925424274273443
JPH3	-0.762610494269846	-0.6853260443430035	-0.7967015514033104	-0.38422578234357085	-0.3638312212819192	-0.5063053871818184
SLC46A3	-0.8835743612976095	-1.1710606680866043	-1.0497850817873633	-0.6637439486536013	-0.7502189455080192	-0.7988799838004648
KCNN3	-1.1820025600797486	-1.180566730041467	-1.1166208201222498	-0.911873996624169	-0.890262008766804	-0.8772731202657138
WDR86	-1.1798903028028829	-1.1484557214825584	-0.9447552790017323	-0.7376266965728862	-0.884741044289192	-0.7934690452979372
TMEM158	-0.20116024697616744	0.02783338617821203	-0.12803136475998025	0.36985855546285884	0.3209175943442887	0.17175206785482758
SLCO3A1	-1.381907995020522	-1.189761537451373	-1.1300989725916857	-0.949611335018743	-1.0065551039563456	-0.9754363198724749
RP11-295P9.3	-1.2335225253190634	-1.2572848095371663	-1.2178978166812269	-1.0094803355683724	-0.9272028962227087	-1.025150860361635
RP11-379H18.1	-1.2246416173266483	-1.0858481421580524	-1.0007062061164695	-0.742708245454948	-0.8710874574585967	-0.844164139629591
HIST1H2AM	3.446125603166752	3.528306373396681	3.558529350078002	3.916150038800685	3.862930459191782	3.963203627348244
OTUD3	-1.2315348147436964	-1.2638280044226493	-1.2385188729466055	-1.0785224266852729	-0.9842242044492597	-0.9286322253130374
TSHZ3	-0.5503442321944035	-0.5722191813139325	-0.7032393600739317	-0.1392616911579269	-0.31280498040039395	-0.3136291842734733
HABP4	-0.7525315139534267	-0.7182973998513044	-0.6122367456548932	-0.30877026741331093	-0.2967188340049486	-0.44068692930995
NEAT1	1.0420191391153155	0.9751586900478433	1.0854876120511632	1.4247776563575678	1.48987944240464	1.4390616261976206
GCLM	-1.412760821293547	-1.3243774155557124	-1.2403534780533194	-1.0886438478616873	-1.1131334238562935	-1.0814489760204185
PLD5	-1.3019303302095941	-1.3492485492038155	-1.4394187035820325	-1.0997222971914438	-1.093348207622063	-1.2473597737432611
EDA	-0.740839953699253	-0.9691336088746753	-0.9109827955182651	-0.5464183983937793	-0.6751965558203316	-0.4265148780241213
RP11-531A24.5	-1.1930172604701175	-1.1366371472397045	-1.3150618897436477	-0.96787053446553	-0.8887585965899075	-1.004011742017013
SRSF12	-1.268516245008888	-1.2622427483419951	-1.2440402192911157	-0.9414766071712689	-1.0277638875043882	-1.0645979491815136
MMP15	-0.21109965726287122	-0.18784574343860383	-0.3531339174850277	0.11464056972952959	0.1731306563594668	0.1368431272899513
RP11-315I20.1	-0.6205952634165387	-0.43010040774331526	-0.40456911245933713	-0.2061309596392963	-0.07805789124258974	-0.04621344241322996
RP11-1275H24.2	-0.7379530106865968	-0.8762331999588019	-0.9531211255757875	-0.6482709463352687	-0.47380390494255625	-0.4478033043578239
SYNPO	-1.3306543392508243	-1.104209586055837	-1.2227716441454168	-0.952638971127875	-0.9879331299955979	-0.915641572757533
DCLK1	-0.7511563369688253	-0.7392389548653051	-0.7582050754707835	-0.36949390707201496	-0.35953569290295617	-0.4869523799189931
NLRC5	-1.1172015122452925	-1.3238723598138766	-1.2380347899261959	-0.9196933247681635	-1.0530141698973723	-0.9156852625144706
RP4-639F20.1	0.11624011323896029	-0.11919372858722349	0.2527495133017483	0.5061029453488244	0.5512630453378318	0.456488691220237
ZNF555	-1.293159876407876	-1.3373426361915108	-1.3137027830164427	-1.133510141841849	-1.1095137486534883	-0.9958771592940799
CTD-3193O13.14	0.0638883602751049	-0.023818400855127497	0.36803915720094366	0.43409878798780194	0.5270814691927579	0.7166329202024759
LOXL1	-0.29122836218828674	-0.36381711655651866	-0.2464353205084938	0.054825702557373235	0.10127885185556003	0.12483662168060629
PRR7	0.17677754464939788	0.5174108365963919	0.4111784730244109	0.7661250298736989	0.8921173787036865	0.741943246122263
SHANK1	-1.0329692071054284	-1.1318515870538455	-1.109841259436549	-0.7580623270308869	-0.7853948150603373	-0.8420145141117075
CELF5	-1.3220758952945495	-1.2004365018423682	-1.2178404548758113	-0.9717384225369241	-0.9747123285162166	-1.009647387283454
AC006042.7	-0.04009952879067948	-0.23429497917283915	-0.07195038778398513	0.20708427146879577	0.4332862648318789	0.2277597995975701
RBM24	-0.5039522681637453	-0.33670823005696193	-0.26305524188671137	-0.03495932794267538	0.06159309944457234	0.06432496899690873
ADRA1A	-1.1300547990211671	-1.2929964295215715	-1.2889763057630605	-0.9521803476996082	-0.9576297774919822	-0.9951436109124594
RASD2	-1.1763078198851151	-1.1952866132409807	-1.1070127696362144	-0.8240104685717358	-0.9484424054528746	-0.8555506752818594
ID3	1.013837959987831	1.0018382740020462	1.0083473542153039	1.4126912317990696	1.5090475086497535	1.4141757335732046
CYSRT1	-1.001560135621831	-0.8256493580666019	-0.9398901136207082	-0.593197927866225	-0.5730405581136494	-0.5912292440009138
CLU	0.24242709335373952	0.394470869824725	0.351134056610307	0.6715203963635963	0.7773558325427181	0.8275727677101165
MYT1	-0.8389030277209137	-0.9598425220628902	-0.8983614612273981	-0.6038616317657882	-0.5828713788939166	-0.49602525129929204
CORO2A	-0.011675407414655592	-0.07441667799437833	0.08350769159491006	0.418306643221173	0.4393661849088848	0.40301434814355297
HCFC1R1	1.0886005476654037	1.2263091265267936	1.10261899584657	1.568455834199384	1.5642971730238255	1.6156349752146844
ID2	0.7245398547532317	0.7528780308012757	0.6747673917985417	1.1574376465537222	1.1435881448851775	1.1694670656574833
HOXC5	-1.0707414512200917	-1.2179901975317196	-0.939456543258807	-0.8637324962723093	-0.7362897095921662	-0.6921371419849516
RP11-800A3.7	-1.3102116926147307	-1.2670087866456188	-1.2331332819585112	-1.0236273033795682	-1.0140129723567108	-0.9945574548745691
CYP26B1	-0.2309533935801191	-0.299845668926795	-0.18509842174351676	0.2030384619856209	0.13259038519087477	0.17375405896299526
RAET1G	-0.7026855325480327	-1.1058011571336774	-0.8112108443758912	-0.4257372295189815	-0.5085210571714037	-0.6096380760873067
ARHGEF4	-0.8506184661954893	-0.8901187460238346	-0.885663580597471	-0.5469588026058745	-0.48904519060216783	-0.5608489664370531
FBXL16	0.4648348419825629	0.5894170438856594	0.5264515983292705	1.0074325256340133	0.9561852336515212	0.9327132026509096
RP4-742C19.13	-1.2245647109571902	-1.2238947069608201	-1.2451690089896423	-0.8917981118134974	-0.976380925678786	-1.0184085067910336
CD81-AS1	-0.48844003529380864	-0.3689412357969424	-0.4933380082007422	-0.09121051941391588	0.011040366760216629	-0.0844387761343954
LPCAT4	0.32233918333278777	0.4088752843194257	0.35888815832543486	0.8409302888356568	0.753384747535436	0.8042517929926963
SYT11	-0.8378638460693589	-0.8555611661177427	-0.8622783763714632	-0.4856103371605884	-0.5530556190400424	-0.47189163623884894
KLF16	-0.06062359476048488	0.08310838068636357	-0.059236052245482576	0.4291726140983998	0.4525043081224186	0.35771591684077997
PLEKHF2	-1.4146330431462937	-1.2535324855308296	-1.3673837736378112	-1.200128685653431	-1.0676301760482636	-1.047706595291925
NEDD4L	-0.7936401557988991	-0.7476430652710613	-0.7138312907662817	-0.3221947400178728	-0.4267826444595586	-0.4147631107069944
DRAXIN	-1.2495598425009025	-1.4341338852521042	-1.2391031111862063	-1.14322080394326	-0.9958869736819959	-1.0174622929623853
RP11-480I12.9	-0.2955447696814498	-0.3439480562882501	-0.43317996476648024	-0.03520650256908311	0.12333225138173247	0.060378617402084535
NPR2	-0.9237081036565689	-0.724647043571482	-0.7928086141476355	-0.5280282856250814	-0.4920997404132454	-0.3408867222435552
PCYT2	-0.47901420221242896	-0.45298691990463646	-0.34673198778064035	-0.01954235268366485	0.022502594068738377	-0.06532328433445615
YIPF5	-1.4503782447190066	-1.4164601886317278	-1.2361470776070358	-1.162351432075168	-1.0321161716487992	-1.1853873189684094
RP3-403A15.5	-1.4087457419501717	-1.2132526175592915	-1.2832481988036428	-1.0074654900077593	-1.0203094733906628	-1.0904102034367893
THBS3	0.7965023941800636	0.6839126563756928	0.6001830042057694	1.105950042721755	1.1549108779813047	1.1905687518451376
MFNG	0.8318147895261846	0.9087148157950814	0.871199499902636	1.4048807089361595	1.2321070363419357	1.3384410133985734
NOVA2	-0.9132389319842521	-0.9924303663594053	-1.0980780024543937	-0.6398314453754324	-0.6482280322859614	-0.7037132201201615
ISL1	-1.2722586149066402	-1.1465238413340013	-1.1903374695609834	-0.9314356674667745	-0.9178462111242782	-0.8875224156068428
AKT3	-1.3376542837123193	-1.41396531073828	-1.4245975322779043	-1.2575038601349822	-1.0920662927970328	-1.136109511159716
ARHGAP26	-1.428862661678218	-1.2748637885783853	-1.3041265655714822	-1.096013221406048	-1.1582382132631357	-0.9995644670850078
LINC00694	-1.0530444154701044	-0.9431558574724763	-0.9765912423045736	-0.5862368365068079	-0.7532884105405298	-0.6241011550353606
SLC41A2	-1.3588779886832674	-1.4300064560314716	-1.397951691187815	-1.1721733018405789	-1.1078271418389745	-1.2132832031406557
ZNF695	-1.0791667956453297	-0.9893459865608449	-1.1331549672099885	-0.7159588048436689	-0.7108881448040425	-0.7970295159614094
PNPLA3	-0.24944824117685693	-0.14686387469878381	-0.1632001239126818	0.214997510076703	0.2404147471878026	0.2835242874897185
MIR92B	1.094184008693223	0.9827639262233258	0.8716149173562786	1.4557405190270425	1.4461534288261095	1.457331656279067
DNAAF3	-1.1812159772261053	-0.9163165978510843	-1.0384447107555754	-0.729892385229224	-0.6534088907973843	-0.7417183822454543
NOXA1	-0.833170367405987	-1.009010107643763	-0.9792776403072383	-0.5773596688352551	-0.49177086746158666	-0.6978715480010056
HEATR4	-1.2826918401265084	-1.397070005423494	-1.4320289354305484	-1.1292972617754249	-1.2208716703238582	-1.0351577225408837
ZNF704	-1.25034332592687	-1.325455889175241	-1.2576634417268517	-1.0674751981769512	-0.9501626643331085	-0.9993048245400814
HLX	-1.0561837215339949	-1.1498646806052006	-1.1024504367245582	-0.7719071445507317	-0.8544483595491127	-0.7253580716162861
ZNF467	0.1777156910577212	0.011357705968519451	0.036209819565059295	0.3321728532563662	0.618940656491317	0.6037849632813351
INTS6L-AS1	-0.3176770483944768	-0.5911612083086466	-0.5715237885579896	-0.12402220620297143	0.09031348082827982	-0.20427902785358815
AC010547.9	-1.3240364265746583	-1.5031959224524398	-1.4038644411914052	-1.1571976035661224	-1.241802660832375	-1.135915265113108
DLG4	-0.862963951938476	-0.9858228575504973	-0.9727623449003021	-0.6938383703249216	-0.550664803181053	-0.5176990785672504
WDR7-OT1	-1.393367444047809	-1.2446306697539264	-1.201267843625264	-1.105829297351518	-0.93394843928999	-0.9674951237234782
HOXC10	-0.32703774756317133	-0.38190315572723477	0.02865532223390683	0.09335547381466382	0.31956863459884305	0.2668584829645069
NR4A2	-0.9744561360473887	-0.6676724921191824	-0.771679099248787	-0.47628993987257856	-0.2680175696338467	-0.5226542466815192
CHRDL1	0.1709006184295167	0.16411891474503187	0.22496339718770975	0.6553572730714408	0.5173731944414988	0.749453783842099
TEF	-0.6534766682487039	-0.7832899083233004	-0.7297383908937447	-0.27638470035678064	-0.30430036902168095	-0.4119816798815435
RP11-867G23.2	0.29942142694597684	-0.26049632748147866	0.13987148830165	0.4498951055496366	0.5638640902169394	0.6161947039078983
PLPP5	-0.5151890260673957	-0.4725082265074677	-0.5230746814937803	-0.04986861545395502	-0.07959879844548946	-0.12829492700956038
EFNA1	-0.7955313473079377	-0.6704847097682517	-0.6857643936810501	-0.4720841579430028	-0.20433545673673656	-0.30898320303505306
HES7	0.255896811892063	0.07028160277173484	0.23050546998321073	0.6111783975107095	0.6778225244109963	0.6612743491221441
HEY1	-1.0433812052779163	-0.7418942836563094	-0.92225971853002	-0.4316118515015765	-0.6042572503949428	-0.551714848291082
RP11-490E15.2	-1.044026374510675	-0.6635838445644169	-0.6856156271233356	-0.3508675185791222	-0.5331173550762287	-0.3139234531438992
RP11-334J6.6	-0.33399155516459583	-0.3724568067087376	-0.4808813204387873	-0.03849704452610857	0.10072855115560574	0.04511108956942345
MVD	-0.48936027683764066	-0.6448466784818077	-0.4713172237946885	-0.04502771348436347	-0.11567808108832824	-0.18627141126855903
PLGRKT	-0.9949776969243275	-0.6872535404005631	-0.6415864844762621	-0.2277440823604266	-0.4247536647212852	-0.48038476915513956
LGALS1	1.032551497153952	1.2025097075512243	1.0343156886264535	1.6791081891292954	1.594786396531768	1.432159754986955
VASH1	-0.5535932320410272	-0.4101951990754143	-0.43583735914405264	-0.01111858549758683	-0.04163459249260874	-0.06272725113319605
PPP2R2C	-0.347177350342774	-0.29494030172170604	-0.6022223023788998	0.028167337838370117	0.059969723455238606	-0.005301782681854293
CNRIP1	-1.1010038555494293	-1.1849616332642128	-1.1032273517685314	-0.7763123820919922	-0.8462320139453575	-0.7975474607797081
RP11-345J18.2	-1.076261951758859	-0.8337906053099147	-0.9455978692364905	-0.566989910146243	-0.6001087341377647	-0.5822126468310447
NKX3-1	-0.9774578025781393	-1.0735150128380218	-1.2690585906311478	-0.8356151563055041	-0.7114610443832221	-0.7557482569620023
SCARNA22	0.17879740401199926	0.414615317520759	-0.07416169962683393	0.751704556173886	0.6117873526835592	0.6259036847937358
MAMLD1	-0.24878720832580853	-0.320501618566636	-0.2148350557699719	0.08541402955273555	0.22148743277905386	0.24051392177770897
ARX	0.7621856845657958	0.6581699357716697	0.6926063324097262	1.1610555138594758	1.166706262369684	1.2332489522092211
RP11-104H15.7	-0.3545888785087575	-0.391125685785388	-0.2569615300241848	0.023390174999083288	0.11675550495019357	0.18032264361959047
MICA	-1.3207408459470709	-1.1184787952585273	-1.3283040257540484	-0.9163782939565026	-1.031059859156512	-0.9295935650402896
IQSEC2	-0.8392379688860196	-0.966996137257627	-0.8989947488744158	-0.5624470258440376	-0.3939126406688577	-0.6371560422764264
FGF11	-0.7808719987384314	-0.789523233184517	-0.7563097938110871	-0.40592545692509846	-0.40930748675417306	-0.3272752656336994
HTRA1	-0.2983996558092046	-0.2818907833356779	-0.39215236190568215	0.10705809848225867	0.07582033344688338	0.18492127774425807
HCLS1	-1.1814044494683815	-1.2531795606345175	-1.2326223924069264	-1.0561495928531304	-0.8405526264614116	-0.8710449604579749
IGSF9B	-0.1073924655113163	-0.0820054830007263	-0.037932888908961605	0.30971141249378387	0.42661727509175623	0.4252825325862537
RP1-130H16.18	0.010344664296654598	-0.18715092300583205	-0.0429476446481867	0.5439809206218206	0.38180355224661167	0.23163605459271996
RP11-104H15.10	-0.8085772211399181	-0.8207130596196365	-0.7530503549291514	-0.42751274423316143	-0.4129167035507899	-0.35347930613905537
S1PR1	-0.5111715710618979	-0.6380678272308071	-0.5445114027973256	-0.05940079476612854	-0.23846066892977216	-0.1176377633486739
ADAM19	-0.9982910119522609	-1.1115010096842963	-0.9882059912162655	-0.6875993427732144	-0.6189775657371811	-0.7236805569698175
PTGES	-0.9880068366059707	-1.1138016921846319	-1.0026854867035093	-0.7209216312358141	-0.7708015893139516	-0.5562889703854149
KCNQ2	-0.9576584328849768	-1.0134979309364647	-1.007625277164137	-0.67188562236579	-0.6436528802857444	-0.5673485362938688
COMP	-0.9873515337976922	-1.2451996574282271	-1.1078438108360296	-0.8790530676194059	-0.7624637937173058	-0.6696112072362588
